,InvoiceNo,CustomerID,CountryType,Quantity,InvoiceDate,Month,Day,Weekday,Hour,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,sum,Delivery_Charges,Extra_Charges,Other Purchases,PricePerQuantity
4633,547324,13014,1,96,2011-03-22 11:27:00,3,22,1,11,79.2,0.0,34.0,122.4,67.20000000000002,0.0,302.80000000000007,0,0,0,3.1541666666666672
4634,547327,12681,0,198,2011-03-22 11:28:00,3,22,1,11,66.84,16.5,110.4,171.24,105.0,0.0,469.98,54,0,54,2.3736363636363635
4635,547334,15044,1,70,2011-03-22 11:43:00,3,22,1,11,0.0,86.85000000000001,0.0,224.45000000000002,35.40000000000001,0.0,346.70000000000005,4,0,0,4.952857142857144
4636,547340,14875,1,100,2011-03-22 11:53:00,3,22,1,11,0.0,0.0,0.0,273.5,88.50000000000003,0.0,362.0,0,0,0,3.62
4637,547349,15132,1,259,2011-03-22 12:02:00,3,22,1,12,0.0,77.10000000000001,43.35,132.82,60.5,0.0,313.77000000000004,0,0,0,1.2114671814671816
4638,547350,17272,1,664,2011-03-22 12:05:00,3,22,1,12,236.18,87.3,131.22,102.42,70.56,30.0,657.6799999999998,0,0,0,0.9904819277108431
4639,547357,17613,1,441,2011-03-22 12:15:00,3,22,1,12,99.4,147.4,156.73000000000002,74.58,15.0,0.0,493.10999999999996,0,0,15,1.1181632653061224
4640,547358,15998,1,635,2011-03-22 12:25:00,3,22,1,12,48.739999999999995,150.65000000000003,287.63,247.25999999999993,175.25,2.5,912.0300000000002,0,0,0,1.4362677165354334
4641,547359,15719,1,225,2011-03-22 12:27:00,3,22,1,12,9.940000000000001,154.25000000000003,27.930000000000003,85.68,49.00000000000002,0.0,326.79999999999984,0,0,0,1.4524444444444438
4642,547360,16135,1,209,2011-03-22 12:30:00,3,22,1,12,45.0,0.0,115.10000000000001,273.15,84.30000000000001,0.0,517.55,0,0,0,2.476315789473684
4643,547361,15298,1,168,2011-03-22 12:31:00,3,22,1,12,67.7,27.0,32.7,154.85999999999999,83.10000000000001,0.0,365.35999999999996,0,0,0,2.1747619047619047
4644,547362,13694,1,4686,2011-03-22 12:33:00,3,22,1,12,208.8,787.6800000000001,1490.7000000000003,362.46000000000004,372.24,0.0,3221.88,0,0,0,0.6875544174135724
4645,547364,141678,1,16,2011-03-22 12:34:00,3,22,1,12,0.0,0.0,0.0,0.0,29.1,0.0,29.1,0,0,0,1.81875
4646,547365,12775,0,169,2011-03-22 12:36:00,3,22,1,12,51.0,92.40000000000003,0.0,40.55,36.76,0.0,220.71,15,0,15,1.3059763313609467
4647,547366,12831,1,135,2011-03-22 13:02:00,3,22,1,13,0.0,95.4,35.65,84.0,0.0,0.0,215.05,0,0,30,1.5929629629629631
4648,547367,15437,1,79,2011-03-22 13:11:00,3,22,1,13,18.98,23.1,23.53,96.30000000000001,38.24999999999999,0.0,200.16000000000003,0,0,0,2.53367088607595
4649,547370,14711,1,90,2011-03-22 13:32:00,3,22,1,13,31.1,10.9,18.83,91.35999999999999,48.33,0.0,200.52,0,0,0,2.228
4650,547371,14377,1,124,2011-03-22 13:38:00,3,22,1,13,0.0,279.2,0.0,0.0,35.40000000000001,0.0,314.6,0,0,0,2.5370967741935484
4651,547372,16374,1,51,2011-03-22 13:46:00,3,22,1,13,5.75,14.4,34.779999999999994,77.47,21.8,0.0,154.20000000000002,0,0,0,3.0235294117647062
4652,547373,13798,1,250,2011-03-22 13:52:00,3,22,1,13,0.0,378.5,0.0,0.0,0.0,0.0,378.5,0,0,0,1.514
4653,547374,16110,1,136,2011-03-22 13:54:00,3,22,1,13,32.3,35.47,71.91,98.4,36.1,0.0,274.1799999999998,0,0,0,2.016029411764704
4654,547375,13196,1,320,2011-03-22 14:24:00,3,22,1,14,84.94000000000001,104.4,123.5,70.94999999999999,113.34000000000003,15.0,512.1300000000002,0,0,0,1.6004062500000007
4655,547377,13050,1,271,2011-03-22 14:43:00,3,22,1,14,0.0,130.38,98.58,107.79,50.70000000000002,0.0,387.45000000000005,0,0,15,1.4297047970479706
4656,547378,14051,1,162,2011-03-22 14:56:00,3,22,1,14,0.0,0.0,469.8,206.1,229.2,0.0,905.1000000000001,0,0,0,5.587037037037038
4657,547379,12720,0,479,2011-03-22 15:13:00,3,22,1,15,35.40000000000001,16.5,256.63000000000005,67.03999999999999,0.0,0.0,375.57000000000016,108,0,108,0.7840709812108563
4658,547380,16809,1,166,2011-03-22 15:20:00,3,22,1,15,7.24,92.85,17.1,66.84999999999998,30.240000000000002,0.0,214.2800000000001,0,0,0,1.2908433734939764
4659,547381,18041,1,223,2011-03-22 15:25:00,3,22,1,15,39.55,0.0,45.28,49.839999999999996,66.72,0.0,201.39,0,0,0,0.9030941704035874
4660,547382,15457,1,132,2011-03-22 15:31:00,3,22,1,15,24.0,35.650000000000006,14.25,63.699999999999996,99.47,0.0,237.07000000000002,0,0,0,1.7959848484848486
4661,547383,12613,0,476,2011-03-22 15:42:00,3,22,1,15,50.04,146.4,225.95000000000005,195.69,113.88,0.0,731.9600000000002,54,0,54,1.5377310924369751
4662,547385,141818,1,308,2011-03-22 15:48:00,3,22,1,15,235.54999999999995,178.22,178.01,239.27999999999994,245.25000000000006,7.46,1083.77,110,0,1,3.5187337662337663
4663,547386,142005,1,368,2011-03-22 15:52:00,3,22,1,15,127.22999999999999,364.98999999999995,361.00999999999993,233.57000000000005,286.8900000000001,0.0,1373.6900000000016,131,0,2,3.7328532608695695
4664,547387,12539,0,335,2011-03-22 16:00:00,3,22,1,16,10.2,194.09999999999997,192.04000000000005,243.25,446.3999999999999,0.0,1085.99,0,0,0,3.2417611940298507
4665,547389,16721,1,172,2011-03-22 16:08:00,3,22,1,16,29.3,103.50000000000001,41.7,61.55,56.42,0.0,292.47,0,0,0,1.7004069767441863
4666,547390,12352,0,63,2011-03-22 16:08:00,3,22,1,16,15.0,0.0,37.50000000000001,50.129999999999995,17.700000000000006,0.0,120.33,40,0,40,1.91
4667,547391,14735,1,24,2011-03-22 16:32:00,3,22,1,16,0.0,0.0,70.80000000000003,0.0,0.0,0.0,70.80000000000003,0,0,0,2.950000000000001
4668,547393,142006,1,15,2011-03-22 16:35:00,3,22,1,16,0.0,14.25,0.0,0.0,0.0,0.0,14.25,0,0,0,0.95
4669,547396,142086,1,472,2011-03-22 16:54:00,3,22,1,16,118.74,735.0299999999999,208.07999999999996,710.34,382.61,7.46,2162.2600000000007,0,0,0,4.5810593220339
4670,547397,142136,1,111,2011-03-22 16:55:00,3,22,1,16,26.7,116.59999999999998,88.46,44.54,78.35999999999999,0.0,354.66,146,0,6,3.195135135135135
4671,547398,142181,1,74,2011-03-22 16:55:00,3,22,1,16,34.0,157.63,101.12,36.839999999999996,69.51,0.0,399.1000000000001,141,0,0,5.393243243243244
4672,547399,142230,1,83,2011-03-22 16:55:00,3,22,1,16,36.5,149.47,90.24,57.970000000000006,78.25999999999999,0.0,412.43999999999994,155,0,0,4.969156626506023
4673,547400,142265,1,62,2011-03-22 16:56:00,3,22,1,16,0.0,119.59999999999997,52.54,75.56,85.05,0.0,332.7499999999999,116,0,4,5.366935483870966
4674,547401,17576,1,112,2011-03-22 17:00:00,3,22,1,17,17.15,41.46,34.16,59.599999999999994,45.65,0.0,198.02,0,0,0,1.7680357142857144
4675,547405,17705,1,76,2011-03-23 08:22:00,3,23,2,8,37.50000000000001,19.8,30.0,16.5,10.2,0.0,114.0,0,0,0,1.5
4676,547406,16948,1,150,2011-03-23 08:26:00,3,23,2,8,10.44,62.40000000000002,0.0,98.1,0.0,0.0,170.94,0,0,0,1.1396
4677,547407,15658,1,2,2011-03-23 08:54:00,3,23,2,8,0.0,8.5,0.0,12.75,0.0,0.0,21.25,0,0,0,10.625
4678,547411,142271,1,2,2011-03-23 09:42:00,3,23,2,9,0.0,16.95,0.0,0.0,16.95,0.0,33.9,0,0,0,16.95
4679,547412,12399,0,363,2011-03-23 09:42:00,3,23,2,9,30.0,41.33,13.2,49.67999999999999,138.84,0.0,273.05,15,0,15,0.7522038567493113
4680,547413,13475,1,404,2011-03-23 09:43:00,3,23,2,9,45.099999999999994,152.82000000000002,146.95,171.33,73.20000000000002,0.0,589.4000000000001,0,0,0,1.458910891089109
4681,547414,17733,1,87,2011-03-23 09:54:00,3,23,2,9,0.0,85.39999999999999,53.400000000000006,24.9,53.250000000000014,0.0,216.95000000000002,0,0,10,2.4936781609195404
4682,547415,17102,1,2,2011-03-23 10:08:00,3,23,2,10,0.0,0.0,0.0,25.5,0.0,0.0,25.5,0,0,0,12.75
4683,547416,15410,1,104,2011-03-23 10:15:00,3,23,2,10,30.6,0.0,147.10000000000002,87.6,117.3,0.0,382.59999999999997,0,0,0,3.6788461538461537
4684,547417,13239,1,327,2011-03-23 10:25:00,3,23,2,10,0.0,45.38,134.45,149.73,0.0,0.0,329.56,0,0,0,1.00782874617737
4685,547418,13148,1,161,2011-03-23 10:25:00,3,23,2,10,44.58,96.7,62.60000000000001,55.36,94.85000000000001,0.0,354.0899999999999,0,0,0,2.1993167701863348
4686,547419,15061,1,1135,2011-03-23 10:27:00,3,23,2,10,122.6,253.08,289.3,722.9999999999998,261.6,0.0,1649.58,0,0,17,1.453374449339207
4687,547420,15449,1,248,2011-03-23 10:43:00,3,23,2,10,46.92,56.9,109.95000000000003,111.75,20.4,0.0,345.91999999999996,0,0,0,1.3948387096774193
4688,547428,14870,1,119,2011-03-23 10:51:00,3,23,2,10,42.900000000000006,130.0,15.0,14.85,124.50000000000001,0.0,327.24999999999994,0,0,0,2.7499999999999996
4689,547444,12811,0,124,2011-03-23 10:55:00,3,23,2,10,95.6,38.15,0.0,44.75,68.10000000000001,0.0,246.60000000000002,1,0,1,1.9887096774193551
4690,547485,17019,1,191,2011-03-23 11:16:00,3,23,2,11,58.550000000000004,44.79999999999999,38.98,126.8,93.14000000000001,3.75,366.02,0,0,0,1.9163350785340314
4691,547486,13576,1,192,2011-03-23 11:18:00,3,23,2,11,19.8,0.0,18.72,15.0,276.72,0.0,330.24,0,0,0,1.72
4692,547488,13821,1,110,2011-03-23 11:30:00,3,23,2,11,17.35,101.20000000000003,68.35,71.55000000000001,11.7,0.0,270.1499999999999,0,0,0,2.45590909090909
4693,547489,17830,1,17,2011-03-23 11:44:00,3,23,2,11,0.0,33.60000000000001,0.0,17.85,47.7,0.0,99.15,0,0,0,5.832352941176471
4694,547490,17507,1,137,2011-03-23 11:48:00,3,23,2,11,39.650000000000006,2.95,35.93,78.80000000000001,107.69000000000001,0.0,265.02,0,0,0,1.9344525547445255
4695,547491,17096,1,115,2011-03-23 12:05:00,3,23,2,12,60.599999999999994,46.14,11.9,14.85,0.0,0.0,133.49,0,0,13,1.1607826086956523
4696,547492,12604,0,136,2011-03-23 12:06:00,3,23,2,12,0.0,0.0,72.9,70.2,17.4,0.0,160.5,18,0,18,1.1801470588235294
4697,547493,12818,0,920,2011-03-23 12:06:00,3,23,2,12,0.0,96.59999999999998,918.1800000000003,167.3,0.0,0.0,1182.0800000000002,360,0,360,1.2848695652173914
4698,547494,18191,1,140,2011-03-23 12:08:00,3,23,2,12,0.0,108.80000000000001,0.0,0.0,99.0,0.0,207.8,0,0,20,1.4842857142857144
4699,547496,18075,1,152,2011-03-23 12:13:00,3,23,2,12,60.449999999999996,68.4,55.38,77.44999999999999,0.0,0.0,261.68,0,0,10,1.721578947368421
4700,547497,14461,1,277,2011-03-23 12:15:00,3,23,2,12,40.0,73.55,59.65,309.7799999999999,293.25000000000006,0.0,776.2299999999998,0,0,0,2.8022743682310463
4701,547498,15021,1,110,2011-03-23 12:24:00,3,23,2,12,10.85,36.04,28.7,68.71000000000001,44.400000000000006,0.0,188.70000000000005,0,0,0,1.7154545454545458
4702,547500,13408,1,402,2011-03-23 12:39:00,3,23,2,12,25.2,253.74,66.0,10.08,154.8,0.0,509.82,0,0,5,1.2682089552238807
4703,547501,13408,1,12,2011-03-23 12:41:00,3,23,2,12,0.0,0.0,0.0,0.0,59.40000000000001,0.0,59.40000000000001,0,0,0,4.950000000000001
4704,547503,13132,1,20,2011-03-23 12:44:00,3,23,2,12,0.0,17.0,0.0,0.0,60.3,0.0,77.3,0,0,0,3.8649999999999998
4705,547504,12683,0,713,2011-03-23 13:33:00,3,23,2,13,46.5,34.4,243.14000000000004,286.4400000000001,123.4,0.0,733.88,144,0,144,1.0292847124824684
4706,547507,16859,1,376,2011-03-23 13:39:00,3,23,2,13,51.0,91.99999999999999,35.85,50.75,30.240000000000002,0.0,259.84000000000003,0,0,0,0.6910638297872341
4707,547508,12683,0,242,2011-03-23 13:39:00,3,23,2,13,105.6,0.0,90.0,46.8,135.6,0.0,378.0,0,0,0,1.56198347107438
4708,547509,15606,1,104,2011-03-23 13:42:00,3,23,2,13,0.0,109.80000000000003,120.0,61.2,19.8,0.0,310.80000000000007,0,0,0,2.988461538461539
4709,547510,15245,1,826,2011-03-23 13:42:00,3,23,2,13,34.8,209.20000000000002,666.3000000000001,167.75000000000003,173.43000000000004,0.0,1251.4800000000002,0,0,20,1.5151089588377726
4710,547511,17411,1,126,2011-03-23 13:44:00,3,23,2,13,94.84,57.82,19.9,47.02000000000001,66.0,0.0,285.58,0,0,10,2.2665079365079364
4711,547512,17262,1,150,2011-03-23 13:46:00,3,23,2,13,0.0,0.0,0.0,0.0,584.5,0.0,584.5,0,0,0,3.8966666666666665
4712,547513,17519,1,295,2011-03-23 13:59:00,3,23,2,13,18.0,10.45,75.9,23.4,185.70000000000002,0.0,313.44999999999993,6,0,0,1.0625423728813557
4713,547514,17486,1,191,2011-03-23 14:00:00,3,23,2,14,53.10000000000001,0.0,156.3,49.14,138.33000000000004,0.0,396.87000000000006,0,0,0,2.077853403141362
4714,547515,13267,1,144,2011-03-23 14:02:00,3,23,2,14,23.4,122.69999999999999,40.08,87.03999999999999,57.30000000000001,0.0,330.52000000000004,0,0,0,2.295277777777778
4715,547516,15189,1,44,2011-03-23 14:04:00,3,23,2,14,0.0,0.0,35.40000000000001,350.4,0.0,0.0,385.8,0,0,0,8.768181818181818
4716,547517,12395,0,318,2011-03-23 14:33:00,3,23,2,14,19.8,161.0,66.0,34.7,0.0,0.0,281.5,45,0,45,0.8852201257861635
4717,547518,13694,1,800,2011-03-23 14:39:00,3,23,2,14,0.0,1320.0,0.0,0.0,0.0,0.0,1320.0,0,0,0,1.65
4718,547519,16308,1,1000,2011-03-23 14:46:00,3,23,2,14,0.0,0.0,0.0,320.0,0.0,0.0,320.0,0,0,0,0.32
4719,547520,12564,0,130,2011-03-23 14:55:00,3,23,2,14,43.2,66.9,112.94999999999999,116.10000000000001,63.75,0.0,402.9000000000001,54,0,54,3.09923076923077
4720,547521,16713,1,39,2011-03-23 15:00:00,3,23,2,15,53.30000000000001,15.0,59.75,69.0,0.0,0.0,197.05,0,0,0,5.052564102564103
4721,547535,16250,1,100,2011-03-23 15:07:00,3,23,2,15,36.0,46.3,0.0,45.30000000000001,35.7,0.0,163.3,0,0,0,1.633
4722,547537,13534,1,170,2011-03-23 15:16:00,3,23,2,15,0.0,249.5,0.0,0.0,0.0,0.0,249.5,0,0,0,1.4676470588235293
4723,547538,13534,1,144,2011-03-23 15:17:00,3,23,2,15,0.0,236.4,0.0,28.4,0.0,0.0,264.8,0,0,0,1.838888888888889
4724,547539,16943,1,28,2011-03-23 15:19:00,3,23,2,15,0.0,0.0,12.7,180.90000000000003,0.0,0.0,193.60000000000002,0,0,0,6.9142857142857155
4725,547541,14607,1,300,2011-03-23 15:22:00,3,23,2,15,0.0,495.0,0.0,0.0,0.0,0.0,495.0,0,0,0,1.65
4726,547546,13249,1,240,2011-03-23 15:26:00,3,23,2,15,0.0,139.2,0.0,152.64,0.0,0.0,291.84,0,0,0,1.216
4727,547547,142437,1,276,2011-03-23 15:30:00,3,23,2,15,151.81999999999996,208.58999999999995,167.62999999999997,242.12999999999997,368.8299999999999,0.0,1139.0000000000005,115,0,1,4.1268115942029
4728,547548,15644,1,163,2011-03-23 15:37:00,3,23,2,15,16.93,24.06,74.97000000000001,55.36,30.9,0.0,202.22000000000003,0,0,0,1.2406134969325155
4729,547549,14794,1,129,2011-03-23 15:40:00,3,23,2,15,27.900000000000006,62.58,15.3,118.75,58.5,0.0,283.03,0,0,10,2.1940310077519376
4730,547550,16839,1,144,2011-03-23 15:41:00,3,23,2,15,10.2,135.72000000000003,0.0,189.8,0.0,0.0,335.72,0,0,0,2.331388888888889
4731,547551,142478,1,68,2011-03-23 15:55:00,3,23,2,15,18.169999999999998,166.01999999999998,31.119999999999997,98.80999999999999,58.72,0.0,372.8399999999999,128,0,0,5.482941176470587
4732,547552,142536,1,107,2011-03-23 15:55:00,3,23,2,15,43.81,127.16999999999997,89.63999999999999,214.20999999999998,79.34000000000002,0.0,554.1700000000001,169,0,0,5.179158878504674
4733,547553,15644,1,21,2011-03-23 16:00:00,3,23,2,16,3.75,23.95,0.0,0.0,8.7,0.0,36.4,0,0,0,1.7333333333333332
4734,547554,17858,1,8,2011-03-23 16:22:00,3,23,2,16,0.0,79.6,0.0,0.0,0.0,0.0,79.6,0,0,0,9.95
4735,547555,14075,1,270,2011-03-23 16:35:00,3,23,2,16,90.78,0.0,65.10000000000001,122.16,29.880000000000003,0.0,307.91999999999996,0,0,0,1.1404444444444444
4736,547556,17250,1,70,2011-03-23 16:45:00,3,23,2,16,8.5,39.05,35.05,51.95,28.1,0.0,162.65000000000003,0,0,0,2.323571428571429
4737,547558,17966,1,350,2011-03-23 17:25:00,3,23,2,17,63.0,0.0,0.0,63.0,21.0,0.0,147.0,0,0,0,0.42
4738,547561,14129,1,164,2011-03-24 08:44:00,3,24,3,8,0.0,27.6,214.20000000000002,40.0,77.10000000000001,0.0,358.90000000000003,0,0,0,2.1884146341463415
4739,547562,16525,1,400,2011-03-24 08:47:00,3,24,3,8,0.0,495.0,0.0,0.0,356.4000000000001,0.0,851.4000000000001,0,0,0,2.1285000000000003
4740,547563,15651,1,238,2011-03-24 08:56:00,3,24,3,8,0.0,47.0,13.919999999999998,105.44,60.96,0.0,227.32000000000002,0,0,0,0.9551260504201682
4741,547564,17512,1,315,2011-03-24 09:21:00,3,24,3,9,0.0,79.2,99.75000000000001,0.0,262.86000000000007,0.0,441.81000000000006,0,0,0,1.4025714285714288
4742,547565,13035,1,212,2011-03-24 09:21:00,3,24,3,9,0.0,32.7,20.4,39.599999999999994,240.30000000000004,0.0,333.00000000000006,0,0,0,1.5707547169811324
4743,547567,17644,1,253,2011-03-24 09:44:00,3,24,3,9,72.5,102.9,91.02,79.9,96.15,0.0,442.47,0,0,0,1.7488932806324111
4744,547568,13341,1,301,2011-03-24 09:50:00,3,24,3,9,38.7,15.3,235.15000000000003,388.85,97.85,0.0,775.85,0,0,0,2.5775747508305646
4745,547569,17491,1,361,2011-03-24 09:50:00,3,24,3,9,159.9,144.45,52.29,99.5,100.80000000000001,0.0,556.9399999999999,0,0,0,1.5427700831024929
4746,547570,13636,1,85,2011-03-24 09:50:00,3,24,3,9,15.6,30.599999999999998,0.0,53.5,37.650000000000006,0.0,137.35,0,0,10,1.6158823529411763
4747,547571,16265,1,181,2011-03-24 09:52:00,3,24,3,9,10.5,129.3,76.5,82.30000000000001,83.7,0.0,382.3,50,0,0,2.1121546961325968
4748,547572,13512,1,143,2011-03-24 10:03:00,3,24,3,10,10.2,15.6,112.24999999999999,86.11999999999999,27.04,0.0,251.20999999999998,0,0,15,1.7567132867132866
4749,547573,12948,1,100,2011-03-24 10:04:00,3,24,3,10,0.0,10.2,93.56,35.7,17.700000000000006,0.0,157.16000000000003,0,0,0,1.5716000000000003
4750,547576,16620,1,48,2011-03-24 10:37:00,3,24,3,10,0.0,19.5,6.959999999999999,53.5,15.8,0.0,95.76,0,0,0,1.995
4751,547577,13183,1,288,2011-03-24 10:37:00,3,24,3,10,0.0,0.0,0.0,88.80000000000004,425.0400000000002,0.0,513.8400000000003,0,0,0,1.7841666666666676
4752,547578,13089,1,303,2011-03-24 10:38:00,3,24,3,10,22.740000000000006,90.8,59.70000000000002,168.76,143.89000000000001,0.0,485.89000000000016,0,0,0,1.603597359735974
4753,547579,13089,1,96,2011-03-24 10:40:00,3,24,3,10,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0,0,0,1.25
4754,547580,13488,1,259,2011-03-24 10:48:00,3,24,3,10,14.75,101.05000000000001,212.60000000000005,201.04999999999998,184.49999999999997,0.0,713.9499999999998,0,0,0,2.7565637065637056
4755,547583,12901,1,408,2011-03-24 11:07:00,3,24,3,11,0.0,0.0,163.74,155.4,198.18,0.0,517.3199999999999,0,0,0,1.2679411764705881
4756,547623,15641,1,430,2011-03-24 11:29:00,3,24,3,11,77.12000000000002,16.5,175.08000000000004,134.51999999999998,140.0,0.0,543.22,0,0,0,1.2633023255813953
4757,547639,17698,1,93,2011-03-24 11:34:00,3,24,3,11,57.45,52.5,30.0,0.0,15.0,0.0,154.95000000000002,0,0,0,1.6661290322580646
4758,547644,14267,1,110,2011-03-24 11:38:00,3,24,3,11,0.0,104.88,0.0,217.90000000000003,17.700000000000006,0.0,340.48,0,0,0,3.0952727272727274
4759,547645,12676,0,106,2011-03-24 11:40:00,3,24,3,11,0.0,0.0,15.0,13.2,129.70000000000002,0.0,157.9,40,0,40,1.489622641509434
4760,547647,15144,1,190,2011-03-24 11:43:00,3,24,3,11,0.0,121.9,13.2,26.4,71.40000000000002,0.0,232.89999999999998,0,0,0,1.2257894736842103
4761,547648,15144,1,18,2011-03-24 11:44:00,3,24,3,11,0.0,0.0,0.0,37.5,0.0,0.0,37.5,0,0,0,2.0833333333333335
4762,547649,18118,1,192,2011-03-24 12:02:00,3,24,3,12,20.4,134.41000000000003,79.91,83.80000000000003,50.400000000000006,0.0,368.91999999999973,0,0,10,1.921458333333332
4763,547650,17059,1,215,2011-03-24 12:08:00,3,24,3,12,27.75,120.00000000000003,86.35000000000001,136.37000000000003,75.83000000000001,0.0,446.29999999999984,0,0,0,2.0758139534883715
4764,547651,16904,1,193,2011-03-24 12:11:00,3,24,3,12,50.14,109.07,60.7,74.24000000000001,87.37,0.0,381.51999999999987,0,0,0,1.9767875647668387
4765,547652,14606,1,172,2011-03-24 12:15:00,3,24,3,12,4.6,194.10000000000002,7.55,22.57,7.250000000000001,0.0,236.06999999999996,0,0,0,1.3724999999999998
4766,547653,16745,1,584,2011-03-24 12:21:00,3,24,3,12,11.8,101.25,169.6,211.05,17.1,0.0,510.7999999999999,0,0,0,0.8746575342465752
4767,547654,14527,1,27,2011-03-24 12:32:00,3,24,3,12,0.0,17.6,12.209999999999999,21.15,22.81,0.0,73.77,0,0,0,2.732222222222222
4768,547655,14267,1,110,2011-03-24 12:52:00,3,24,3,12,0.0,104.88,0.0,217.90000000000003,17.700000000000006,0.0,340.48,0,0,0,3.0952727272727274
4769,547656,13263,1,149,2011-03-24 12:53:00,3,24,3,12,15.82,14.65,37.160000000000004,56.940000000000005,92.99000000000002,0.0,217.55999999999995,0,0,0,1.460134228187919
4770,547657,13871,1,178,2011-03-24 12:58:00,3,24,3,12,0.0,126.9,82.2,120.45000000000002,48.150000000000006,0.0,377.70000000000005,0,0,0,2.1219101123595507
4771,547658,13736,1,222,2011-03-24 13:04:00,3,24,3,13,25.34,68.94999999999999,52.140000000000015,147.46,58.540000000000006,0.0,352.43,0,0,0,1.5875225225225225
4772,547659,12434,0,77,2011-03-24 13:05:00,3,24,3,13,0.0,68.0,79.95000000000002,88.80000000000001,49.5,0.0,286.25,0,0,0,3.7175324675324677
4773,547662,14085,1,66,2011-03-24 13:12:00,3,24,3,13,3.4,27.6,7.5,62.239999999999995,49.6,0.0,150.34000000000003,0,0,0,2.2778787878787883
4774,547663,16022,1,255,2011-03-24 13:16:00,3,24,3,13,83.9,165.65,119.43,151.5,82.15,0.0,602.6300000000001,0,0,0,2.3632549019607847
4775,547664,13069,1,377,2011-03-24 13:16:00,3,24,3,13,21.0,71.3,60.94999999999999,67.07,37.730000000000004,0.0,258.05000000000007,0,0,5,0.6844827586206899
4776,547665,14256,1,112,2011-03-24 13:17:00,3,24,3,13,0.0,51.4,147.3,246.50000000000003,0.0,0.0,445.2,0,0,0,3.975
4777,547666,14235,1,576,2011-03-24 13:23:00,3,24,3,13,21.0,203.4,133.11,313.2,140.0,39.6,850.3100000000001,0,0,0,1.476232638888889
4778,547667,16700,1,440,2011-03-24 13:25:00,3,24,3,13,28.439999999999998,133.5,63.9,176.82000000000002,80.64,0.0,483.3000000000001,0,0,0,1.0984090909090911
4779,547668,14071,1,65,2011-03-24 13:28:00,3,24,3,13,9.9,8.45,15.3,50.31,14.75,0.0,98.71000000000001,0,0,0,1.5186153846153847
4780,547669,12748,1,126,2011-03-24 13:37:00,3,24,3,13,4.25,74.95,33.95,8.94,41.37,0.0,163.46000000000004,0,0,0,1.2973015873015876
4781,547670,16769,1,80,2011-03-24 13:41:00,3,24,3,13,56.05,89.85000000000002,0.0,88.15,127.49000000000002,0.0,361.5399999999999,0,0,0,4.519249999999999
4782,547671,14560,1,41,2011-03-24 13:45:00,3,24,3,13,10.5,0.0,0.0,51.879999999999995,0.0,0.0,62.379999999999995,0,0,10,1.5214634146341461
4783,547672,17754,1,348,2011-03-24 13:54:00,3,24,3,13,25.5,8.74,70.49999999999999,139.1,20.4,0.0,264.24,0,0,0,0.7593103448275862
4784,547674,15835,1,88,2011-03-24 13:59:00,3,24,3,13,0.0,163.8,23.4,0.0,0.0,0.0,187.20000000000002,0,0,0,2.1272727272727274
4785,547684,12408,0,325,2011-03-24 14:46:00,3,24,3,14,66.0,154.35,236.76,131.9,98.88000000000001,0.0,687.8900000000001,75,0,75,2.1165846153846157
4786,547685,12408,0,26,2011-03-24 14:47:00,3,24,3,14,0.0,19.5,0.0,55.20000000000002,0.0,0.0,74.70000000000002,0,0,0,2.8730769230769235
4787,547686,15513,1,210,2011-03-24 14:49:00,3,24,3,14,0.0,17.0,15.0,40.8,237.60000000000008,0.0,310.4000000000001,0,0,0,1.4780952380952386
4788,547687,15078,1,222,2011-03-24 14:52:00,3,24,3,14,0.0,179.0,34.2,69.9,73.20000000000002,0.0,356.3,0,0,0,1.604954954954955
4789,547688,12971,1,52,2011-03-24 14:54:00,3,24,3,14,0.0,0.0,0.0,0.0,137.4,0.0,137.4,0,0,0,2.6423076923076922
4790,547689,17757,1,53,2011-03-24 14:55:00,3,24,3,14,6.85,0.0,41.4,43.7,62.89999999999999,0.0,154.85000000000005,0,0,0,2.9216981132075484
4791,547690,16063,1,262,2011-03-24 14:56:00,3,24,3,14,82.4,96.18,32.25,89.33,20.16,15.0,335.32000000000005,0,0,0,1.279847328244275
4792,547691,16767,1,228,2011-03-24 15:02:00,3,24,3,15,165.6,33.28,0.0,85.56,80.40000000000002,0.0,364.84,0,0,0,1.600175438596491
4793,547694,15178,1,30,2011-03-24 15:12:00,3,24,3,15,0.0,40.5,0.0,0.0,0.0,0.0,40.5,0,0,0,1.35
4794,547695,18239,1,122,2011-03-24 15:15:00,3,24,3,15,86.20000000000002,0.0,45.480000000000004,29.70000000000001,15.0,0.0,176.38000000000002,0,0,0,1.4457377049180329
4795,547697,14348,1,183,2011-03-24 16:23:00,3,24,3,16,81.42,149.70000000000002,32.4,113.2,17.85,15.0,409.57,0,0,0,2.238087431693989
